paradigm,method,dataset_or_workload,sample_or_seed,repeat,input_or_prompt_tokens,generated_or_watermarked_tokens,extraction_reference_tokens,baseline_generated_tokens,input_internal_tokens,watermarked_internal_tokens,input_model_tokens,watermarked_model_tokens,input_truncated,watermarked_truncated,input_sha256,output_sha256,baseline_output_sha256,tokenizer_identifier,pair_order
logits-bias,SWEET,p10_crud_python_errors,20260922,0,9245,256,256,256,,,,,,,627a62ddcf6bacde36ceeac2c5be9584b40da4c079c4e0bfaf1e4f1a08bcf2e2,a2e0779ef80eeafeeca13818bd8bac3a1317ebcb17b76a5e53f5d01a3860ad07,0ec98ba918f5846570988b06199801c9e01f61124023f390e987ca341f65ecd7,Qwen/Qwen3-Coder-30B-A3B-Instruct,watermark_then_baseline
logits-bias,SWEET,p07_calculator_cpp_tokens,20260923,1,6162,256,256,256,,,,,,,98bc86d9e70e7ca4ce5bae262aca867f887241c495d201edbb297e2f42979b27,75fd65a607ef20ddeea2818734f985210d7441f0f378ff7d9854938bc70d873a,c7c9c8e96ce6ababc608010976396d7436cc67bd16ab3fa9ae834c8a68466c26,Qwen/Qwen3-Coder-30B-A3B-Instruct,watermark_then_baseline
logits-bias,SWEET,p07_calculator_java_token_type,20260924,1,7243,256,256,256,,,,,,,b5e869b13264b494ed747ec6ae960fcd23c8c63ae31e0dfa69e59c475db0f2f8,2988be0e0dd3a28d7e9fb8b2d2fa00813b84febf42d469e3386363c2872a1b12,cb3a1329f66255450cef34dd1cb28981ce970771520ae26802e569ce4c8e1ef8,Qwen/Qwen3-Coder-30B-A3B-Instruct,baseline_then_watermark
logits-bias,SWEET,p07_calculator_python_errors,20260925,1,8405,256,256,256,,,,,,,92c1499a6eca914c19812fbbbc162ff81f0c9527b1c1f9fa0d1b0970d0739da4,0f8ee1c7c02f3ae97f6094b60f56e49e0c86cd3cee3dc3f838889643b8282ce3,cba6bbdbd52ddc0fc057c0297aec0e7151f1d36f91226e00c4823df63186c5e2,Qwen/Qwen3-Coder-30B-A3B-Instruct,watermark_then_baseline
logits-bias,SWEET,p10_crud_cpp_record,20260926,1,9264,256,256,256,,,,,,,a79207132d1db68eb661d4a2a82d879bbb43ee370bc8ed44f0c4fd62a635cba6,cce2ec3c49648a52033b5f1919e348797495cd263eba8c1df40fff0912fd6201,060b33e87160e4d2aede7ce694a5f5bc7d0ba19c7b4cdd0f0e22460f47706d4d,Qwen/Qwen3-Coder-30B-A3B-Instruct,baseline_then_watermark
logits-bias,SWEET,p10_crud_java_user,20260927,1,10418,256,256,256,,,,,,,be7ed147395e2d67289588def2d7610f412e37d3372c4cc848e94353874d97dc,cc91c7acefb59006271e7d5c67bfdf957aa0e286ef5d19bb9ce757cc149aaa67,cc91c7acefb59006271e7d5c67bfdf957aa0e286ef5d19bb9ce757cc149aaa67,Qwen/Qwen3-Coder-30B-A3B-Instruct,watermark_then_baseline
logits-bias,SWEET,p10_crud_python_errors,20260928,1,9245,256,256,256,,,,,,,627a62ddcf6bacde36ceeac2c5be9584b40da4c079c4e0bfaf1e4f1a08bcf2e2,7d63b777fdb85d1db702a2f008f9752b835a071e96ae8eefe69a1c581ca1adfd,628382875b7363ffafbb2943609408c9a4c40a796cccae2bfe7ce30585bf0de2,Qwen/Qwen3-Coder-30B-A3B-Instruct,baseline_then_watermark
logits-bias,SWEET,p07_calculator_cpp_tokens,20260929,2,6162,256,256,256,,,,,,,98bc86d9e70e7ca4ce5bae262aca867f887241c495d201edbb297e2f42979b27,5b4e46292235ac80a979f5263c02a464b3b27d06b66d61c59397070dc06df2f5,7cd92750221e9dee5bc506a5e14691a9b537859038251ab485c7a6db6f33834c,Qwen/Qwen3-Coder-30B-A3B-Instruct,baseline_then_watermark
logits-bias,SWEET,p07_calculator_java_token_type,20260930,2,7243,256,256,256,,,,,,,b5e869b13264b494ed747ec6ae960fcd23c8c63ae31e0dfa69e59c475db0f2f8,900cb5b209487dba52fb77812a03db81c7bee66db72497534f06034e6d2c3f8c,6b966540c8c3022338d866e9362baa0da9f1d7e11fcb1e13a0c0671a5375f1a0,Qwen/Qwen3-Coder-30B-A3B-Instruct,watermark_then_baseline
logits-bias,SWEET,p07_calculator_python_errors,20260931,2,8405,256,256,256,,,,,,,92c1499a6eca914c19812fbbbc162ff81f0c9527b1c1f9fa0d1b0970d0739da4,601a893a9e405569d1028fe78a2bb078e85597d0ddff0826d68f275a9e9fec4f,70a4899129e49b83ba0f2160b9cfb971b7560513d7b11be555d7478341776447,Qwen/Qwen3-Coder-30B-A3B-Instruct,baseline_then_watermark
logits-bias,SWEET,p10_crud_cpp_record,20260932,2,9264,256,256,256,,,,,,,a79207132d1db68eb661d4a2a82d879bbb43ee370bc8ed44f0c4fd62a635cba6,137c5df2ecb6e70e1f42170080c048fec3850aee239f1c2c3e1acd718406b8b2,611b9c74f8fbe565ea9f147b5f7a73797c45f8831099b62279c2dea45a573902,Qwen/Qwen3-Coder-30B-A3B-Instruct,watermark_then_baseline
logits-bias,SWEET,p10_crud_java_user,20260933,2,10418,256,256,256,,,,,,,be7ed147395e2d67289588def2d7610f412e37d3372c4cc848e94353874d97dc,1796a838995064e7350de8f91b5c5a7509b3a23ad554ec0fa8bf0f7d2699ae32,cc91c7acefb59006271e7d5c67bfdf957aa0e286ef5d19bb9ce757cc149aaa67,Qwen/Qwen3-Coder-30B-A3B-Instruct,baseline_then_watermark
logits-bias,SWEET,p10_crud_python_errors,20260934,2,9245,256,256,256,,,,,,,627a62ddcf6bacde36ceeac2c5be9584b40da4c079c4e0bfaf1e4f1a08bcf2e2,0417667a2bd6aa98d2db9589f12ffd49b34b2f1bd73e64aad663afa30aa33d2f,bb85b9ec731ab18d7acfa7ae650af848134339aeced79dd3f81a75e58dbf7992,Qwen/Qwen3-Coder-30B-A3B-Instruct,watermark_then_baseline
logits-bias,SWEET,p07_calculator_cpp_tokens,20260935,3,6162,256,256,256,,,,,,,98bc86d9e70e7ca4ce5bae262aca867f887241c495d201edbb297e2f42979b27,9cc0d4adb59d41fa8c91c3a3a25b234d7a8d285a7e9a9230b97cbee83a918597,9cc0d4adb59d41fa8c91c3a3a25b234d7a8d285a7e9a9230b97cbee83a918597,Qwen/Qwen3-Coder-30B-A3B-Instruct,watermark_then_baseline
logits-bias,SWEET,p07_calculator_java_token_type,20260936,3,7243,256,256,256,,,,,,,b5e869b13264b494ed747ec6ae960fcd23c8c63ae31e0dfa69e59c475db0f2f8,833cb5ab0911739a39fc54c3cd06778655973bd9a7cb42684011d5cca6aa56d8,48c1d7173a1cdfc10ef88dc325119fc237f77bdc2a12b4f921c7575500088682,Qwen/Qwen3-Coder-30B-A3B-Instruct,baseline_then_watermark
logits-bias,SWEET,p07_calculator_python_errors,20260937,3,8405,256,256,256,,,,,,,92c1499a6eca914c19812fbbbc162ff81f0c9527b1c1f9fa0d1b0970d0739da4,f1d9ea2641b571d878d6d52551e5e957a3103d58f50eeef53f8c9e7d6d097a67,db0db9baa2082b7a844ce69a6cd7da5c33a80a07f728233731e8050bb4e93af4,Qwen/Qwen3-Coder-30B-A3B-Instruct,watermark_then_baseline
logits-bias,SWEET,p10_crud_cpp_record,20260938,3,9264,256,256,256,,,,,,,a79207132d1db68eb661d4a2a82d879bbb43ee370bc8ed44f0c4fd62a635cba6,26f56ce083f9e0caf81f1ac01fc87a9c9d0c015b4d971fd235b7aa1d8a9910d2,dfa699edd9c018256762c739fcf19fbd2c33f9892eec32122f944d811e779357,Qwen/Qwen3-Coder-30B-A3B-Instruct,baseline_then_watermark
logits-bias,SWEET,p10_crud_java_user,20260939,3,10418,256,256,256,,,,,,,be7ed147395e2d67289588def2d7610f412e37d3372c4cc848e94353874d97dc,1796a838995064e7350de8f91b5c5a7509b3a23ad554ec0fa8bf0f7d2699ae32,1796a838995064e7350de8f91b5c5a7509b3a23ad554ec0fa8bf0f7d2699ae32,Qwen/Qwen3-Coder-30B-A3B-Instruct,watermark_then_baseline
logits-bias,SWEET,p10_crud_python_errors,20260940,3,9245,256,256,256,,,,,,,627a62ddcf6bacde36ceeac2c5be9584b40da4c079c4e0bfaf1e4f1a08bcf2e2,3522e11dcf40cd23df234fcaf75609dc37aaac11a6f85d919e7b9cc8786c3b7a,6cd3a9ed4e19b1b578e9553e93d01c5f535c9eebe968a10d5896f3597190d816,Qwen/Qwen3-Coder-30B-A3B-Instruct,baseline_then_watermark
logits-bias,SWEET,p07_calculator_cpp_tokens,20260941,4,6162,256,256,256,,,,,,,98bc86d9e70e7ca4ce5bae262aca867f887241c495d201edbb297e2f42979b27,59ad9453c433e27c53a85e88e17e241320090f12baed55639ee83564e377718f,e61b9cb18865c35df56599d67fc9e857913ec5c1dc2c7f0ddf966db4331a20db,Qwen/Qwen3-Coder-30B-A3B-Instruct,baseline_then_watermark
logits-bias,SWEET,p07_calculator_java_token_type,20260942,4,7243,256,256,256,,,,,,,b5e869b13264b494ed747ec6ae960fcd23c8c63ae31e0dfa69e59c475db0f2f8,62840527d2df6f1118a56cfbe71c3647caa049aee73973c37b0196ff42feb3de,1a414ebb6cc13974678d6e7768a0bfb4b7e32221d1e78c866ec953d11299c1f8,Qwen/Qwen3-Coder-30B-A3B-Instruct,watermark_then_baseline
logits-bias,SWEET,p07_calculator_python_errors,20260943,4,8405,256,256,256,,,,,,,92c1499a6eca914c19812fbbbc162ff81f0c9527b1c1f9fa0d1b0970d0739da4,212e0fac572821d4afe7ccb0784195df53157f9ace17296080357c0ad96e61b9,cdf9d0363afd4f4433bf3618c3d4686cdcd8628b869d8a71581c42596879bb7f,Qwen/Qwen3-Coder-30B-A3B-Instruct,baseline_then_watermark
logits-bias,SWEET,p10_crud_cpp_record,20260944,4,9264,256,256,256,,,,,,,a79207132d1db68eb661d4a2a82d879bbb43ee370bc8ed44f0c4fd62a635cba6,c8b728bba40b4d52b130303818e48ec89fbd2880b720a110248369a5e5efc9a9,dfa699edd9c018256762c739fcf19fbd2c33f9892eec32122f944d811e779357,Qwen/Qwen3-Coder-30B-A3B-Instruct,watermark_then_baseline
logits-bias,SWEET,p10_crud_java_user,20260945,4,10418,256,256,256,,,,,,,be7ed147395e2d67289588def2d7610f412e37d3372c4cc848e94353874d97dc,1796a838995064e7350de8f91b5c5a7509b3a23ad554ec0fa8bf0f7d2699ae32,c069958ef9fdc1a3e437c72a22be6622e67210b602c49875dd3b133f134cf48d,Qwen/Qwen3-Coder-30B-A3B-Instruct,baseline_then_watermark
logits-bias,SWEET,p10_crud_python_errors,20260946,4,9245,256,256,256,,,,,,,627a62ddcf6bacde36ceeac2c5be9584b40da4c079c4e0bfaf1e4f1a08bcf2e2,03b066e4c95f5a607c4b397dab7225c13723979604ae864e144bde06dcd69b7a,03b066e4c95f5a607c4b397dab7225c13723979604ae864e144bde06dcd69b7a,Qwen/Qwen3-Coder-30B-A3B-Instruct,watermark_then_baseline
logits-bias,STONE,p07_calculator_cpp_tokens,20260917,0,6162,256,256,256,,,,,,,98bc86d9e70e7ca4ce5bae262aca867f887241c495d201edbb297e2f42979b27,6636d61cd923bb287d51bcd99beca311b61e8deb77416eabb32bad4ebc5a6c29,28c877f80cd9c7581cc7097f0dbb1f13b1d6672a9afe080ae9e7bcaa62a5f6f8,Qwen/Qwen3-Coder-30B-A3B-Instruct,baseline_then_watermark
logits-bias,STONE,p07_calculator_java_token_type,20260918,0,7243,256,256,256,,,,,,,b5e869b13264b494ed747ec6ae960fcd23c8c63ae31e0dfa69e59c475db0f2f8,a1e4bb80052b0f2bbedda62e1d9faa8b06dffe4df9bd25748bfc6f91057954d6,f1f4fe4b25d227fc40ba83fb94ccc15326a460ae8253758c1a0a8c9fbf81f56a,Qwen/Qwen3-Coder-30B-A3B-Instruct,watermark_then_baseline
logits-bias,STONE,p07_calculator_python_errors,20260919,0,8405,256,256,256,,,,,,,92c1499a6eca914c19812fbbbc162ff81f0c9527b1c1f9fa0d1b0970d0739da4,bbc59d6f466d27182cf8502632206c6259d685b4344f028e19689fc81b2a26be,deaffe07f1cb667ccf307d0452aa106b742214b2701c38036b29714f194262c6,Qwen/Qwen3-Coder-30B-A3B-Instruct,baseline_then_watermark
logits-bias,STONE,p10_crud_cpp_record,20260920,0,9264,256,256,256,,,,,,,a79207132d1db68eb661d4a2a82d879bbb43ee370bc8ed44f0c4fd62a635cba6,a87f5eac6e14ba279496003dba7b1073f31f1f119d09be4f6c25e060967db8d4,73218816c6168f6a15128f8d0c9d8abeb5da94e09f29fb986aa8e12ae089dc94,Qwen/Qwen3-Coder-30B-A3B-Instruct,watermark_then_baseline
logits-bias,STONE,p10_crud_java_user,20260921,0,10418,256,256,256,,,,,,,be7ed147395e2d67289588def2d7610f412e37d3372c4cc848e94353874d97dc,cc91c7acefb59006271e7d5c67bfdf957aa0e286ef5d19bb9ce757cc149aaa67,cc91c7acefb59006271e7d5c67bfdf957aa0e286ef5d19bb9ce757cc149aaa67,Qwen/Qwen3-Coder-30B-A3B-Instruct,baseline_then_watermark
logits-bias,STONE,p10_crud_python_errors,20260922,0,9245,256,256,256,,,,,,,627a62ddcf6bacde36ceeac2c5be9584b40da4c079c4e0bfaf1e4f1a08bcf2e2,c2dd4256f1910c6e6f70022537a572397f8803a23a04df11ab521f3443e221d1,0ec98ba918f5846570988b06199801c9e01f61124023f390e987ca341f65ecd7,Qwen/Qwen3-Coder-30B-A3B-Instruct,watermark_then_baseline
logits-bias,STONE,p07_calculator_cpp_tokens,20260923,1,6162,256,256,256,,,,,,,98bc86d9e70e7ca4ce5bae262aca867f887241c495d201edbb297e2f42979b27,5fb46f365be5ab6c5177af6f4c7d2eb5e7d70d63cbc5b55987582ef2d6afc100,c7c9c8e96ce6ababc608010976396d7436cc67bd16ab3fa9ae834c8a68466c26,Qwen/Qwen3-Coder-30B-A3B-Instruct,watermark_then_baseline
logits-bias,STONE,p07_calculator_java_token_type,20260924,1,7243,256,256,256,,,,,,,b5e869b13264b494ed747ec6ae960fcd23c8c63ae31e0dfa69e59c475db0f2f8,68ab7dd76d73766e04d689b6042e35879f5097f607dddab9d0975c0c436b7d6a,cb3a1329f66255450cef34dd1cb28981ce970771520ae26802e569ce4c8e1ef8,Qwen/Qwen3-Coder-30B-A3B-Instruct,baseline_then_watermark
logits-bias,STONE,p07_calculator_python_errors,20260925,1,8405,256,255,256,,,,,,,92c1499a6eca914c19812fbbbc162ff81f0c9527b1c1f9fa0d1b0970d0739da4,5457dd6c1198a60420db687163bcabeffc7845b6488350fc4f145ed668955187,cba6bbdbd52ddc0fc057c0297aec0e7151f1d36f91226e00c4823df63186c5e2,Qwen/Qwen3-Coder-30B-A3B-Instruct,watermark_then_baseline
logits-bias,STONE,p10_crud_cpp_record,20260926,1,9264,256,256,256,,,,,,,a79207132d1db68eb661d4a2a82d879bbb43ee370bc8ed44f0c4fd62a635cba6,395821da02b5fdf7b39621347158e24d6c763a29ef2af74115ac8997cd455b27,060b33e87160e4d2aede7ce694a5f5bc7d0ba19c7b4cdd0f0e22460f47706d4d,Qwen/Qwen3-Coder-30B-A3B-Instruct,baseline_then_watermark
logits-bias,STONE,p10_crud_java_user,20260927,1,10418,256,256,256,,,,,,,be7ed147395e2d67289588def2d7610f412e37d3372c4cc848e94353874d97dc,cc91c7acefb59006271e7d5c67bfdf957aa0e286ef5d19bb9ce757cc149aaa67,cc91c7acefb59006271e7d5c67bfdf957aa0e286ef5d19bb9ce757cc149aaa67,Qwen/Qwen3-Coder-30B-A3B-Instruct,watermark_then_baseline
logits-bias,STONE,p10_crud_python_errors,20260928,1,9245,256,256,256,,,,,,,627a62ddcf6bacde36ceeac2c5be9584b40da4c079c4e0bfaf1e4f1a08bcf2e2,53a7ea6afc5036a8922e43ddc8e9d6e3254aecbbc0c3637cd321fedd8e39289a,628382875b7363ffafbb2943609408c9a4c40a796cccae2bfe7ce30585bf0de2,Qwen/Qwen3-Coder-30B-A3B-Instruct,baseline_then_watermark
logits-bias,STONE,p07_calculator_cpp_tokens,20260929,2,6162,256,256,256,,,,,,,98bc86d9e70e7ca4ce5bae262aca867f887241c495d201edbb297e2f42979b27,8324e3b829b19e72266d129ee3d3b694b61806bf29d157351ec589cb2b54cde5,7cd92750221e9dee5bc506a5e14691a9b537859038251ab485c7a6db6f33834c,Qwen/Qwen3-Coder-30B-A3B-Instruct,baseline_then_watermark
logits-bias,STONE,p07_calculator_java_token_type,20260930,2,7243,256,256,256,,,,,,,b5e869b13264b494ed747ec6ae960fcd23c8c63ae31e0dfa69e59c475db0f2f8,510b8da7d286912b5e7ad25567d689aa8df5d323cf605b199043865234c6b546,6b966540c8c3022338d866e9362baa0da9f1d7e11fcb1e13a0c0671a5375f1a0,Qwen/Qwen3-Coder-30B-A3B-Instruct,watermark_then_baseline
logits-bias,STONE,p07_calculator_python_errors,20260931,2,8405,256,256,256,,,,,,,92c1499a6eca914c19812fbbbc162ff81f0c9527b1c1f9fa0d1b0970d0739da4,bfb26ed06bad3e015e9c3dd19de3a3bcea758134256db1cedb9de5bcf3cc1e8a,70a4899129e49b83ba0f2160b9cfb971b7560513d7b11be555d7478341776447,Qwen/Qwen3-Coder-30B-A3B-Instruct,baseline_then_watermark
logits-bias,STONE,p10_crud_cpp_record,20260932,2,9264,256,256,256,,,,,,,a79207132d1db68eb661d4a2a82d879bbb43ee370bc8ed44f0c4fd62a635cba6,df89c666353e8f7e747b20de01f71ddc11878ca768acf78936106269cc23f4ec,611b9c74f8fbe565ea9f147b5f7a73797c45f8831099b62279c2dea45a573902,Qwen/Qwen3-Coder-30B-A3B-Instruct,watermark_then_baseline
logits-bias,STONE,p10_crud_java_user,20260933,2,10418,256,256,256,,,,,,,be7ed147395e2d67289588def2d7610f412e37d3372c4cc848e94353874d97dc,cc91c7acefb59006271e7d5c67bfdf957aa0e286ef5d19bb9ce757cc149aaa67,cc91c7acefb59006271e7d5c67bfdf957aa0e286ef5d19bb9ce757cc149aaa67,Qwen/Qwen3-Coder-30B-A3B-Instruct,baseline_then_watermark
logits-bias,STONE,p10_crud_python_errors,20260934,2,9245,256,256,256,,,,,,,627a62ddcf6bacde36ceeac2c5be9584b40da4c079c4e0bfaf1e4f1a08bcf2e2,9860e5f63bd6e2c86153234a02c06a743dc588b46f816a57687fd5e356f915d7,bb85b9ec731ab18d7acfa7ae650af848134339aeced79dd3f81a75e58dbf7992,Qwen/Qwen3-Coder-30B-A3B-Instruct,watermark_then_baseline
logits-bias,STONE,p07_calculator_cpp_tokens,20260935,3,6162,256,256,256,,,,,,,98bc86d9e70e7ca4ce5bae262aca867f887241c495d201edbb297e2f42979b27,c206179025c2df56fbaaff0e73130352f5a8b82967fa8e64d7b6c6458cab4766,9cc0d4adb59d41fa8c91c3a3a25b234d7a8d285a7e9a9230b97cbee83a918597,Qwen/Qwen3-Coder-30B-A3B-Instruct,watermark_then_baseline
logits-bias,STONE,p07_calculator_java_token_type,20260936,3,7243,256,256,256,,,,,,,b5e869b13264b494ed747ec6ae960fcd23c8c63ae31e0dfa69e59c475db0f2f8,33ad3a79ba1836d688d6eac129117445e0b169a10d4fdadd78bd3fa084eb9dd4,48c1d7173a1cdfc10ef88dc325119fc237f77bdc2a12b4f921c7575500088682,Qwen/Qwen3-Coder-30B-A3B-Instruct,baseline_then_watermark
logits-bias,STONE,p07_calculator_python_errors,20260937,3,8405,256,256,256,,,,,,,92c1499a6eca914c19812fbbbc162ff81f0c9527b1c1f9fa0d1b0970d0739da4,dee671ef0271c3149edef0d2ad5c3404777028eca63747a8a8e9477b847bd2e3,db0db9baa2082b7a844ce69a6cd7da5c33a80a07f728233731e8050bb4e93af4,Qwen/Qwen3-Coder-30B-A3B-Instruct,watermark_then_baseline
logits-bias,STONE,p10_crud_cpp_record,20260938,3,9264,256,256,256,,,,,,,a79207132d1db68eb661d4a2a82d879bbb43ee370bc8ed44f0c4fd62a635cba6,fe5479f924a601cc9518649bb0a7d2b991e79e4012c888b1d65c19ec7b27d59a,dfa699edd9c018256762c739fcf19fbd2c33f9892eec32122f944d811e779357,Qwen/Qwen3-Coder-30B-A3B-Instruct,baseline_then_watermark
logits-bias,STONE,p10_crud_java_user,20260939,3,10418,256,256,256,,,,,,,be7ed147395e2d67289588def2d7610f412e37d3372c4cc848e94353874d97dc,cc91c7acefb59006271e7d5c67bfdf957aa0e286ef5d19bb9ce757cc149aaa67,1796a838995064e7350de8f91b5c5a7509b3a23ad554ec0fa8bf0f7d2699ae32,Qwen/Qwen3-Coder-30B-A3B-Instruct,watermark_then_baseline
logits-bias,STONE,p10_crud_python_errors,20260940,3,9245,256,256,256,,,,,,,627a62ddcf6bacde36ceeac2c5be9584b40da4c079c4e0bfaf1e4f1a08bcf2e2,81b7760864f68b04de90c66b032d658a6e67d9e616a9d967d1f4b88d47d01ae2,6cd3a9ed4e19b1b578e9553e93d01c5f535c9eebe968a10d5896f3597190d816,Qwen/Qwen3-Coder-30B-A3B-Instruct,baseline_then_watermark
logits-bias,STONE,p07_calculator_cpp_tokens,20260941,4,6162,256,256,256,,,,,,,98bc86d9e70e7ca4ce5bae262aca867f887241c495d201edbb297e2f42979b27,1546956ff376d3bbdfe172f70c3412de4675203edbe86ea79eca0ee70de4570a,e61b9cb18865c35df56599d67fc9e857913ec5c1dc2c7f0ddf966db4331a20db,Qwen/Qwen3-Coder-30B-A3B-Instruct,baseline_then_watermark
logits-bias,STONE,p07_calculator_java_token_type,20260942,4,7243,256,256,256,,,,,,,b5e869b13264b494ed747ec6ae960fcd23c8c63ae31e0dfa69e59c475db0f2f8,317e205151551a45a3dd3b5b2d599ffcd5c9a21a8fbd7750e6e304793709194d,1a414ebb6cc13974678d6e7768a0bfb4b7e32221d1e78c866ec953d11299c1f8,Qwen/Qwen3-Coder-30B-A3B-Instruct,watermark_then_baseline
logits-bias,STONE,p07_calculator_python_errors,20260943,4,8405,256,256,256,,,,,,,92c1499a6eca914c19812fbbbc162ff81f0c9527b1c1f9fa0d1b0970d0739da4,6f8f2cb884280d9da80106545531962559a0e4a0a22b32c279e69c6c842fdded,cdf9d0363afd4f4433bf3618c3d4686cdcd8628b869d8a71581c42596879bb7f,Qwen/Qwen3-Coder-30B-A3B-Instruct,baseline_then_watermark
logits-bias,STONE,p10_crud_cpp_record,20260944,4,9264,256,256,256,,,,,,,a79207132d1db68eb661d4a2a82d879bbb43ee370bc8ed44f0c4fd62a635cba6,dfa699edd9c018256762c739fcf19fbd2c33f9892eec32122f944d811e779357,dfa699edd9c018256762c739fcf19fbd2c33f9892eec32122f944d811e779357,Qwen/Qwen3-Coder-30B-A3B-Instruct,watermark_then_baseline
logits-bias,STONE,p10_crud_java_user,20260945,4,10418,256,256,256,,,,,,,be7ed147395e2d67289588def2d7610f412e37d3372c4cc848e94353874d97dc,c069958ef9fdc1a3e437c72a22be6622e67210b602c49875dd3b133f134cf48d,c069958ef9fdc1a3e437c72a22be6622e67210b602c49875dd3b133f134cf48d,Qwen/Qwen3-Coder-30B-A3B-Instruct,baseline_then_watermark
logits-bias,STONE,p10_crud_python_errors,20260946,4,9245,256,256,256,,,,,,,627a62ddcf6bacde36ceeac2c5be9584b40da4c079c4e0bfaf1e4f1a08bcf2e2,81b7760864f68b04de90c66b032d658a6e67d9e616a9d967d1f4b88d47d01ae2,03b066e4c95f5a607c4b397dab7225c13723979604ae864e144bde06dcd69b7a,Qwen/Qwen3-Coder-30B-A3B-Instruct,watermark_then_baseline
logits-bias,CodeIP,p07_calculator_cpp_tokens,20260917,0,6162,256,256,256,,,,,,,98bc86d9e70e7ca4ce5bae262aca867f887241c495d201edbb297e2f42979b27,6bebe312ab7e4a54114f4d6e279d4f72ed9539e414d1ed6a0c305ac7a0a7c1e0,28c877f80cd9c7581cc7097f0dbb1f13b1d6672a9afe080ae9e7bcaa62a5f6f8,Qwen/Qwen3-Coder-30B-A3B-Instruct,baseline_then_watermark
logits-bias,CodeIP,p07_calculator_java_token_type,20260918,0,7243,256,256,256,,,,,,,b5e869b13264b494ed747ec6ae960fcd23c8c63ae31e0dfa69e59c475db0f2f8,0bf46a26a1f168610e266545a5f6ae06aaf433aabe9fb5ae4f387f188fd8ba0b,f1f4fe4b25d227fc40ba83fb94ccc15326a460ae8253758c1a0a8c9fbf81f56a,Qwen/Qwen3-Coder-30B-A3B-Instruct,watermark_then_baseline
logits-bias,CodeIP,p07_calculator_python_errors,20260919,0,8405,256,256,256,,,,,,,92c1499a6eca914c19812fbbbc162ff81f0c9527b1c1f9fa0d1b0970d0739da4,97de70f00f68a30410b5d73ac5c1adca5218f6a980cb75de2a93cafd8ac4285e,deaffe07f1cb667ccf307d0452aa106b742214b2701c38036b29714f194262c6,Qwen/Qwen3-Coder-30B-A3B-Instruct,baseline_then_watermark
logits-bias,CodeIP,p10_crud_cpp_record,20260920,0,9264,256,256,256,,,,,,,a79207132d1db68eb661d4a2a82d879bbb43ee370bc8ed44f0c4fd62a635cba6,6dfcf267f5ac6f09f460e28b220d96b3f7a82bdbc467a5b5e4459dbdd00ab95c,73218816c6168f6a15128f8d0c9d8abeb5da94e09f29fb986aa8e12ae089dc94,Qwen/Qwen3-Coder-30B-A3B-Instruct,watermark_then_baseline
logits-bias,CodeIP,p10_crud_java_user,20260921,0,10418,256,256,256,,,,,,,be7ed147395e2d67289588def2d7610f412e37d3372c4cc848e94353874d97dc,cc91c7acefb59006271e7d5c67bfdf957aa0e286ef5d19bb9ce757cc149aaa67,cc91c7acefb59006271e7d5c67bfdf957aa0e286ef5d19bb9ce757cc149aaa67,Qwen/Qwen3-Coder-30B-A3B-Instruct,baseline_then_watermark
logits-bias,CodeIP,p10_crud_python_errors,20260922,0,9245,256,256,256,,,,,,,627a62ddcf6bacde36ceeac2c5be9584b40da4c079c4e0bfaf1e4f1a08bcf2e2,0dd852ad07981f1c9ddc0c42674a268190baba4fca092a2c0c38391916b246a9,0ec98ba918f5846570988b06199801c9e01f61124023f390e987ca341f65ecd7,Qwen/Qwen3-Coder-30B-A3B-Instruct,watermark_then_baseline
logits-bias,CodeIP,p07_calculator_cpp_tokens,20260923,1,6162,256,256,256,,,,,,,98bc86d9e70e7ca4ce5bae262aca867f887241c495d201edbb297e2f42979b27,de238a95a5033bbe79e8982c695685adfded0d632ef5c59dad569b514b0e2e4a,c7c9c8e96ce6ababc608010976396d7436cc67bd16ab3fa9ae834c8a68466c26,Qwen/Qwen3-Coder-30B-A3B-Instruct,watermark_then_baseline
logits-bias,CodeIP,p07_calculator_java_token_type,20260924,1,7243,256,256,256,,,,,,,b5e869b13264b494ed747ec6ae960fcd23c8c63ae31e0dfa69e59c475db0f2f8,1a59c30965701dffc42366733506e03e073c5cfd83f9656cb84cd482e65aea14,cb3a1329f66255450cef34dd1cb28981ce970771520ae26802e569ce4c8e1ef8,Qwen/Qwen3-Coder-30B-A3B-Instruct,baseline_then_watermark
logits-bias,CodeIP,p07_calculator_python_errors,20260925,1,8405,256,256,256,,,,,,,92c1499a6eca914c19812fbbbc162ff81f0c9527b1c1f9fa0d1b0970d0739da4,04148b25442a9d65895348c5c022c926dbae83cf07450fc5f54eaff43dc2b935,cba6bbdbd52ddc0fc057c0297aec0e7151f1d36f91226e00c4823df63186c5e2,Qwen/Qwen3-Coder-30B-A3B-Instruct,watermark_then_baseline
logits-bias,CodeIP,p10_crud_cpp_record,20260926,1,9264,256,256,256,,,,,,,a79207132d1db68eb661d4a2a82d879bbb43ee370bc8ed44f0c4fd62a635cba6,918ec74bb9db1df4d34e1243d1155a72318fea240aed661d8b740cee7d860daf,060b33e87160e4d2aede7ce694a5f5bc7d0ba19c7b4cdd0f0e22460f47706d4d,Qwen/Qwen3-Coder-30B-A3B-Instruct,baseline_then_watermark
