watermark_method,project,language,seed_group,method_config,strength,log_category,category,classification_source,embedded,evaluation_log
codeip,brick_breaker,python,1082524405,brick_breaker_game_codeip_T=0.7_rngS=1082524405_gamma=3_mode=random_messageLen=20_encodeRatio=10.0_topK=1000,2.7,TE,TE,log_and_batch_summary,yes,brick_breaker/brick_breaker_python/results/1082524405/brick_breaker_game_codeip_T=0.7_rngS=1082524405_gamma=3_mode=random_messageLen=20_encodeRatio=10.0_topK=1000/brick_breaker_game_2.7/DTResults/out_20260518_172712/evaluation.log
codeip,brick_breaker,python,1082524405,brick_breaker_game_codeip_T=0.7_rngS=1082524405_gamma=3_mode=random_messageLen=20_encodeRatio=10.0_topK=1000,3.0,Pass,TE,batch_summary_calibrated,yes,brick_breaker/brick_breaker_python/results/1082524405/brick_breaker_game_codeip_T=0.7_rngS=1082524405_gamma=3_mode=random_messageLen=20_encodeRatio=10.0_topK=1000/brick_breaker_game_3.0/DTResults/out_20260518_174117/evaluation.log
codeip,brick_breaker,python,1082524405,brick_breaker_game_codeip_T=0.7_rngS=1082524405_gamma=3_mode=random_messageLen=20_encodeRatio=10.0_topK=1000,3.1,TE,TE,log_and_batch_summary,yes,brick_breaker/brick_breaker_python/results/1082524405/brick_breaker_game_codeip_T=0.7_rngS=1082524405_gamma=3_mode=random_messageLen=20_encodeRatio=10.0_topK=1000/brick_breaker_game_3.1/DTResults/out_20260518_175154/evaluation.log
codeip,brick_breaker,python,1082524405,brick_breaker_game_codeip_T=0.7_rngS=1082524405_gamma=3_mode=random_messageLen=20_encodeRatio=10.0_topK=1000,3.2,TE,TE,log_and_batch_summary,yes,brick_breaker/brick_breaker_python/results/1082524405/brick_breaker_game_codeip_T=0.7_rngS=1082524405_gamma=3_mode=random_messageLen=20_encodeRatio=10.0_topK=1000/brick_breaker_game_3.2/DTResults/out_20260518_175632/evaluation.log
codeip,brick_breaker,python,1082524405,brick_breaker_game_codeip_T=0.7_rngS=1082524405_gamma=3_mode=random_messageLen=20_encodeRatio=10.0_topK=1000,3.9,TE,TE,log_and_batch_summary,yes,brick_breaker/brick_breaker_python/results/1082524405/brick_breaker_game_codeip_T=0.7_rngS=1082524405_gamma=3_mode=random_messageLen=20_encodeRatio=10.0_topK=1000/brick_breaker_game_3.9/DTResults/out_20260518_182538/evaluation.log
codeip,brick_breaker,python,1082524405,brick_breaker_game_codeip_T=0.7_rngS=1082524405_gamma=3_mode=random_messageLen=20_encodeRatio=10.0_topK=1000,4.1,TE,TE,log_and_batch_summary,yes,brick_breaker/brick_breaker_python/results/1082524405/brick_breaker_game_codeip_T=0.7_rngS=1082524405_gamma=3_mode=random_messageLen=20_encodeRatio=10.0_topK=1000/brick_breaker_game_4.1/DTResults/out_20260518_183342/evaluation.log
codeip,brick_breaker,python,1082524405,brick_breaker_game_codeip_T=0.7_rngS=1082524405_gamma=3_mode=random_messageLen=20_encodeRatio=10.0_topK=1000,4.4,TE,TE,log_and_batch_summary,yes,brick_breaker/brick_breaker_python/results/1082524405/brick_breaker_game_codeip_T=0.7_rngS=1082524405_gamma=3_mode=random_messageLen=20_encodeRatio=10.0_topK=1000/brick_breaker_game_4.4/DTResults/out_20260518_184628/evaluation.log
codeip,brick_breaker,python,4058173393,brick_breaker_game_codeip_T=0.7_rngS=4058173393_gamma=3_mode=random_messageLen=20_encodeRatio=10.0_topK=1000,0.1,TE,TE,log_and_batch_summary,yes,brick_breaker/brick_breaker_python/results/4058173393/brick_breaker_game_codeip_T=0.7_rngS=4058173393_gamma=3_mode=random_messageLen=20_encodeRatio=10.0_topK=1000/brick_breaker_game_0.1/DTResults/out_20260511_013928/evaluation.log
codeip,brick_breaker,python,4058173393,brick_breaker_game_codeip_T=0.7_rngS=4058173393_gamma=3_mode=random_messageLen=20_encodeRatio=10.0_topK=1000,0.2,TE,TE,log_and_batch_summary,yes,brick_breaker/brick_breaker_python/results/4058173393/brick_breaker_game_codeip_T=0.7_rngS=4058173393_gamma=3_mode=random_messageLen=20_encodeRatio=10.0_topK=1000/brick_breaker_game_0.2/DTResults/out_20260511_014311/evaluation.log
codeip,brick_breaker,python,4058173393,brick_breaker_game_codeip_T=0.7_rngS=4058173393_gamma=3_mode=random_messageLen=20_encodeRatio=10.0_topK=1000,0.4,Pass,Pass,log_and_batch_summary,yes,brick_breaker/brick_breaker_python/results/4058173393/brick_breaker_game_codeip_T=0.7_rngS=4058173393_gamma=3_mode=random_messageLen=20_encodeRatio=10.0_topK=1000/brick_breaker_game_0.4/DTResults/out_20260511_015142/evaluation.log
codeip,brick_breaker,python,4058173393,brick_breaker_game_codeip_T=0.7_rngS=4058173393_gamma=3_mode=random_messageLen=20_encodeRatio=10.0_topK=1000,0.5,Pass,Pass,log_and_batch_summary,yes,brick_breaker/brick_breaker_python/results/4058173393/brick_breaker_game_codeip_T=0.7_rngS=4058173393_gamma=3_mode=random_messageLen=20_encodeRatio=10.0_topK=1000/brick_breaker_game_0.5/DTResults/out_20260511_015645/evaluation.log
codeip,brick_breaker,python,4058173393,brick_breaker_game_codeip_T=0.7_rngS=4058173393_gamma=3_mode=random_messageLen=20_encodeRatio=10.0_topK=1000,0.6,Pass,Pass,log_and_batch_summary,yes,brick_breaker/brick_breaker_python/results/4058173393/brick_breaker_game_codeip_T=0.7_rngS=4058173393_gamma=3_mode=random_messageLen=20_encodeRatio=10.0_topK=1000/brick_breaker_game_0.6/DTResults/out_20260511_020115/evaluation.log
codeip,brick_breaker,python,4058173393,brick_breaker_game_codeip_T=0.7_rngS=4058173393_gamma=3_mode=random_messageLen=20_encodeRatio=10.0_topK=1000,0.7,Pass,Pass,log_and_batch_summary,yes,brick_breaker/brick_breaker_python/results/4058173393/brick_breaker_game_codeip_T=0.7_rngS=4058173393_gamma=3_mode=random_messageLen=20_encodeRatio=10.0_topK=1000/brick_breaker_game_0.7/DTResults/out_20260511_020555/evaluation.log
codeip,brick_breaker,python,4058173393,brick_breaker_game_codeip_T=0.7_rngS=4058173393_gamma=3_mode=random_messageLen=20_encodeRatio=10.0_topK=1000,0.9,TE,TE,log_and_batch_summary,yes,brick_breaker/brick_breaker_python/results/4058173393/brick_breaker_game_codeip_T=0.7_rngS=4058173393_gamma=3_mode=random_messageLen=20_encodeRatio=10.0_topK=1000/brick_breaker_game_0.9/DTResults/out_20260511_022048/evaluation.log
codeip,brick_breaker,python,4058173393,brick_breaker_game_codeip_T=0.7_rngS=4058173393_gamma=3_mode=random_messageLen=20_encodeRatio=10.0_topK=1000,1.0,TE,TE,log_and_batch_summary,yes,brick_breaker/brick_breaker_python/results/4058173393/brick_breaker_game_codeip_T=0.7_rngS=4058173393_gamma=3_mode=random_messageLen=20_encodeRatio=10.0_topK=1000/brick_breaker_game_1.0/DTResults/out_20260511_022554/evaluation.log
codeip,brick_breaker,python,4058173393,brick_breaker_game_codeip_T=0.7_rngS=4058173393_gamma=3_mode=random_messageLen=20_encodeRatio=10.0_topK=1000,1.2,TE,TE,log_and_batch_summary,yes,brick_breaker/brick_breaker_python/results/4058173393/brick_breaker_game_codeip_T=0.7_rngS=4058173393_gamma=3_mode=random_messageLen=20_encodeRatio=10.0_topK=1000/brick_breaker_game_1.2/DTResults/out_20260511_023415/evaluation.log
codeip,brick_breaker,python,4058173393,brick_breaker_game_codeip_T=0.7_rngS=4058173393_gamma=3_mode=random_messageLen=20_encodeRatio=10.0_topK=1000,1.4,TE,TE,log_and_batch_summary,yes,brick_breaker/brick_breaker_python/results/4058173393/brick_breaker_game_codeip_T=0.7_rngS=4058173393_gamma=3_mode=random_messageLen=20_encodeRatio=10.0_topK=1000/brick_breaker_game_1.4/DTResults/out_20260511_024335/evaluation.log
codeip,brick_breaker,python,4058173393,brick_breaker_game_codeip_T=0.7_rngS=4058173393_gamma=3_mode=random_messageLen=20_encodeRatio=10.0_topK=1000,1.5,TE,TE,log_and_batch_summary,yes,brick_breaker/brick_breaker_python/results/4058173393/brick_breaker_game_codeip_T=0.7_rngS=4058173393_gamma=3_mode=random_messageLen=20_encodeRatio=10.0_topK=1000/brick_breaker_game_1.5/DTResults/out_20260511_024833/evaluation.log
codeip,brick_breaker,python,4058173393,brick_breaker_game_codeip_T=0.7_rngS=4058173393_gamma=3_mode=random_messageLen=20_encodeRatio=10.0_topK=1000,1.7,TE,TE,log_and_batch_summary,yes,brick_breaker/brick_breaker_python/results/4058173393/brick_breaker_game_codeip_T=0.7_rngS=4058173393_gamma=3_mode=random_messageLen=20_encodeRatio=10.0_topK=1000/brick_breaker_game_1.7/DTResults/out_20260511_025655/evaluation.log
codeip,brick_breaker,python,4058173393,brick_breaker_game_codeip_T=0.7_rngS=4058173393_gamma=3_mode=random_messageLen=20_encodeRatio=10.0_topK=1000,1.8,Pass,Pass,log_and_batch_summary,yes,brick_breaker/brick_breaker_python/results/4058173393/brick_breaker_game_codeip_T=0.7_rngS=4058173393_gamma=3_mode=random_messageLen=20_encodeRatio=10.0_topK=1000/brick_breaker_game_1.8/DTResults/out_20260511_030040/evaluation.log
codeip,brick_breaker,python,4058173393,brick_breaker_game_codeip_T=0.7_rngS=4058173393_gamma=3_mode=random_messageLen=20_encodeRatio=10.0_topK=1000,1.9,TE,TE,log_and_batch_summary,yes,brick_breaker/brick_breaker_python/results/4058173393/brick_breaker_game_codeip_T=0.7_rngS=4058173393_gamma=3_mode=random_messageLen=20_encodeRatio=10.0_topK=1000/brick_breaker_game_1.9/DTResults/out_20260511_030448/evaluation.log
codeip,brick_breaker,python,4058173393,brick_breaker_game_codeip_T=0.7_rngS=4058173393_gamma=3_mode=random_messageLen=20_encodeRatio=10.0_topK=1000,2.2,Pass,Pass,log_and_batch_summary,yes,brick_breaker/brick_breaker_python/results/4058173393/brick_breaker_game_codeip_T=0.7_rngS=4058173393_gamma=3_mode=random_messageLen=20_encodeRatio=10.0_topK=1000/brick_breaker_game_2.2/DTResults/out_20260511_031840/evaluation.log
codeip,brick_breaker,python,4058173393,brick_breaker_game_codeip_T=0.7_rngS=4058173393_gamma=3_mode=random_messageLen=20_encodeRatio=10.0_topK=1000,2.4,Pass,Pass,log_and_batch_summary,yes,brick_breaker/brick_breaker_python/results/4058173393/brick_breaker_game_codeip_T=0.7_rngS=4058173393_gamma=3_mode=random_messageLen=20_encodeRatio=10.0_topK=1000/brick_breaker_game_2.4/DTResults/out_20260511_033306/evaluation.log
codeip,brick_breaker,python,4058173393,brick_breaker_game_codeip_T=0.7_rngS=4058173393_gamma=3_mode=random_messageLen=20_encodeRatio=10.0_topK=1000,2.5,Pass,Pass,log_and_batch_summary,yes,brick_breaker/brick_breaker_python/results/4058173393/brick_breaker_game_codeip_T=0.7_rngS=4058173393_gamma=3_mode=random_messageLen=20_encodeRatio=10.0_topK=1000/brick_breaker_game_2.5/DTResults/out_20260511_034243/evaluation.log
codeip,brick_breaker,python,4058173393,brick_breaker_game_codeip_T=0.7_rngS=4058173393_gamma=3_mode=random_messageLen=20_encodeRatio=10.0_topK=1000,2.6,TE,TE,log_and_batch_summary,yes,brick_breaker/brick_breaker_python/results/4058173393/brick_breaker_game_codeip_T=0.7_rngS=4058173393_gamma=3_mode=random_messageLen=20_encodeRatio=10.0_topK=1000/brick_breaker_game_2.6/DTResults/out_20260511_035156/evaluation.log
codeip,brick_breaker,python,4058173393,brick_breaker_game_codeip_T=0.7_rngS=4058173393_gamma=3_mode=random_messageLen=20_encodeRatio=10.0_topK=1000,2.7,Pass,Pass,log_and_batch_summary,yes,brick_breaker/brick_breaker_python/results/4058173393/brick_breaker_game_codeip_T=0.7_rngS=4058173393_gamma=3_mode=random_messageLen=20_encodeRatio=10.0_topK=1000/brick_breaker_game_2.7/DTResults/out_20260511_035702/evaluation.log
codeip,brick_breaker,python,4058173393,brick_breaker_game_codeip_T=0.7_rngS=4058173393_gamma=3_mode=random_messageLen=20_encodeRatio=10.0_topK=1000,2.9,Pass,Pass,log_and_batch_summary,yes,brick_breaker/brick_breaker_python/results/4058173393/brick_breaker_game_codeip_T=0.7_rngS=4058173393_gamma=3_mode=random_messageLen=20_encodeRatio=10.0_topK=1000/brick_breaker_game_2.9/DTResults/out_20260511_040627/evaluation.log
codeip,brick_breaker,python,4058173393,brick_breaker_game_codeip_T=0.7_rngS=4058173393_gamma=3_mode=random_messageLen=20_encodeRatio=10.0_topK=1000,3.0,TE,TE,log_and_batch_summary,yes,brick_breaker/brick_breaker_python/results/4058173393/brick_breaker_game_codeip_T=0.7_rngS=4058173393_gamma=3_mode=random_messageLen=20_encodeRatio=10.0_topK=1000/brick_breaker_game_3.0/DTResults/out_20260511_041048/evaluation.log
codeip,brick_breaker,python,4058173393,brick_breaker_game_codeip_T=0.7_rngS=4058173393_gamma=3_mode=random_messageLen=20_encodeRatio=10.0_topK=1000,3.2,Pass,Pass,log_and_batch_summary,yes,brick_breaker/brick_breaker_python/results/4058173393/brick_breaker_game_codeip_T=0.7_rngS=4058173393_gamma=3_mode=random_messageLen=20_encodeRatio=10.0_topK=1000/brick_breaker_game_3.2/DTResults/out_20260511_041942/evaluation.log
codeip,brick_breaker,python,4058173393,brick_breaker_game_codeip_T=0.7_rngS=4058173393_gamma=3_mode=random_messageLen=20_encodeRatio=10.0_topK=1000,3.8,Pass,Pass,log_and_batch_summary,yes,brick_breaker/brick_breaker_python/results/4058173393/brick_breaker_game_codeip_T=0.7_rngS=4058173393_gamma=3_mode=random_messageLen=20_encodeRatio=10.0_topK=1000/brick_breaker_game_3.8/DTResults/out_20260511_044957/evaluation.log
codeip,brick_breaker,python,4058173393,brick_breaker_game_codeip_T=0.7_rngS=4058173393_gamma=3_mode=random_messageLen=20_encodeRatio=10.0_topK=1000,4.0,TE,TE,log_and_batch_summary,yes,brick_breaker/brick_breaker_python/results/4058173393/brick_breaker_game_codeip_T=0.7_rngS=4058173393_gamma=3_mode=random_messageLen=20_encodeRatio=10.0_topK=1000/brick_breaker_game_4.0/DTResults/out_20260511_050226/evaluation.log
codeip,brick_breaker,python,4058173393,brick_breaker_game_codeip_T=0.7_rngS=4058173393_gamma=3_mode=random_messageLen=20_encodeRatio=10.0_topK=1000,4.4,Pass,Pass,log_and_batch_summary,yes,brick_breaker/brick_breaker_python/results/4058173393/brick_breaker_game_codeip_T=0.7_rngS=4058173393_gamma=3_mode=random_messageLen=20_encodeRatio=10.0_topK=1000/brick_breaker_game_4.4/DTResults/out_20260511_052115/evaluation.log
codeip,caro,cpp,,caro_game_codeip_T=0.7_rngS=3627467929_gamma=3_mode=random_messageLen=20_encodeRatio=10.0_topK=1000,0.1,BE,BE,log_and_batch_summary,yes,caro/caro_cpp/results/caro_game_codeip_T=0.7_rngS=3627467929_gamma=3_mode=random_messageLen=20_encodeRatio=10.0_topK=1000/caro_game_0.1/DTResults/out_20260705_133646/evaluation.log
codeip,caro,cpp,,caro_game_codeip_T=0.7_rngS=3627467929_gamma=3_mode=random_messageLen=20_encodeRatio=10.0_topK=1000,0.2,Pass,Pass,log_and_batch_summary,yes,caro/caro_cpp/results/caro_game_codeip_T=0.7_rngS=3627467929_gamma=3_mode=random_messageLen=20_encodeRatio=10.0_topK=1000/caro_game_0.2/DTResults/out_20260705_133825/evaluation.log
codeip,caro,cpp,,caro_game_codeip_T=0.7_rngS=3627467929_gamma=3_mode=random_messageLen=20_encodeRatio=10.0_topK=1000,0.4,BE,BE,log_and_batch_summary,yes,caro/caro_cpp/results/caro_game_codeip_T=0.7_rngS=3627467929_gamma=3_mode=random_messageLen=20_encodeRatio=10.0_topK=1000/caro_game_0.4/DTResults/out_20260705_134227/evaluation.log
codeip,caro,cpp,,caro_game_codeip_T=0.7_rngS=3627467929_gamma=3_mode=random_messageLen=20_encodeRatio=10.0_topK=1000,0.5,Pass,Pass,log_and_batch_summary,yes,caro/caro_cpp/results/caro_game_codeip_T=0.7_rngS=3627467929_gamma=3_mode=random_messageLen=20_encodeRatio=10.0_topK=1000/caro_game_0.5/DTResults/out_20260705_134422/evaluation.log
codeip,caro,cpp,,caro_game_codeip_T=0.7_rngS=3627467929_gamma=3_mode=random_messageLen=20_encodeRatio=10.0_topK=1000,0.6,Pass,Pass,log_and_batch_summary,yes,caro/caro_cpp/results/caro_game_codeip_T=0.7_rngS=3627467929_gamma=3_mode=random_messageLen=20_encodeRatio=10.0_topK=1000/caro_game_0.6/DTResults/out_20260705_134623/evaluation.log
codeip,caro,cpp,,caro_game_codeip_T=0.7_rngS=3627467929_gamma=3_mode=random_messageLen=20_encodeRatio=10.0_topK=1000,0.7,BE,BE,log_and_batch_summary,yes,caro/caro_cpp/results/caro_game_codeip_T=0.7_rngS=3627467929_gamma=3_mode=random_messageLen=20_encodeRatio=10.0_topK=1000/caro_game_0.7/DTResults/out_20260705_134900/evaluation.log
codeip,caro,cpp,,caro_game_codeip_T=0.7_rngS=3627467929_gamma=3_mode=random_messageLen=20_encodeRatio=10.0_topK=1000,0.8,BE,BE,log_and_batch_summary,yes,caro/caro_cpp/results/caro_game_codeip_T=0.7_rngS=3627467929_gamma=3_mode=random_messageLen=20_encodeRatio=10.0_topK=1000/caro_game_0.8/DTResults/out_20260705_135136/evaluation.log
codeip,caro,cpp,,caro_game_codeip_T=0.7_rngS=3627467929_gamma=3_mode=random_messageLen=20_encodeRatio=10.0_topK=1000,0.9,BE,BE,log_and_batch_summary,yes,caro/caro_cpp/results/caro_game_codeip_T=0.7_rngS=3627467929_gamma=3_mode=random_messageLen=20_encodeRatio=10.0_topK=1000/caro_game_0.9/DTResults/out_20260705_135417/evaluation.log
codeip,caro,cpp,,caro_game_codeip_T=0.7_rngS=3627467929_gamma=3_mode=random_messageLen=20_encodeRatio=10.0_topK=1000,1.0,BE,BE,log_and_batch_summary,yes,caro/caro_cpp/results/caro_game_codeip_T=0.7_rngS=3627467929_gamma=3_mode=random_messageLen=20_encodeRatio=10.0_topK=1000/caro_game_1.0/DTResults/out_20260705_135705/evaluation.log
codeip,caro,cpp,,caro_game_codeip_T=0.7_rngS=3627467929_gamma=3_mode=random_messageLen=20_encodeRatio=10.0_topK=1000,1.1,BE,BE,log_and_batch_summary,yes,caro/caro_cpp/results/caro_game_codeip_T=0.7_rngS=3627467929_gamma=3_mode=random_messageLen=20_encodeRatio=10.0_topK=1000/caro_game_1.1/DTResults/out_20260705_140019/evaluation.log
codeip,caro,cpp,,caro_game_codeip_T=0.7_rngS=3627467929_gamma=3_mode=random_messageLen=20_encodeRatio=10.0_topK=1000,1.2,BE,BE,log_and_batch_summary,yes,caro/caro_cpp/results/caro_game_codeip_T=0.7_rngS=3627467929_gamma=3_mode=random_messageLen=20_encodeRatio=10.0_topK=1000/caro_game_1.2/DTResults/out_20260705_140319/evaluation.log
codeip,caro,cpp,,caro_game_codeip_T=0.7_rngS=3627467929_gamma=3_mode=random_messageLen=20_encodeRatio=10.0_topK=1000,1.3,Pass,Pass,log_and_batch_summary,yes,caro/caro_cpp/results/caro_game_codeip_T=0.7_rngS=3627467929_gamma=3_mode=random_messageLen=20_encodeRatio=10.0_topK=1000/caro_game_1.3/DTResults/out_20260705_140534/evaluation.log
codeip,caro,cpp,,caro_game_codeip_T=0.7_rngS=3627467929_gamma=3_mode=random_messageLen=20_encodeRatio=10.0_topK=1000,1.4,Pass,Pass,log_and_batch_summary,yes,caro/caro_cpp/results/caro_game_codeip_T=0.7_rngS=3627467929_gamma=3_mode=random_messageLen=20_encodeRatio=10.0_topK=1000/caro_game_1.4/DTResults/out_20260705_140742/evaluation.log
codeip,caro,cpp,,caro_game_codeip_T=0.7_rngS=3627467929_gamma=3_mode=random_messageLen=20_encodeRatio=10.0_topK=1000,1.6,Pass,Pass,log_and_batch_summary,yes,caro/caro_cpp/results/caro_game_codeip_T=0.7_rngS=3627467929_gamma=3_mode=random_messageLen=20_encodeRatio=10.0_topK=1000/caro_game_1.6/DTResults/out_20260705_141208/evaluation.log
codeip,caro,cpp,,caro_game_codeip_T=0.7_rngS=3627467929_gamma=3_mode=random_messageLen=20_encodeRatio=10.0_topK=1000,1.7,Pass,Pass,log_and_batch_summary,yes,caro/caro_cpp/results/caro_game_codeip_T=0.7_rngS=3627467929_gamma=3_mode=random_messageLen=20_encodeRatio=10.0_topK=1000/caro_game_1.7/DTResults/out_20260705_141426/evaluation.log
codeip,caro,cpp,,caro_game_codeip_T=0.7_rngS=3627467929_gamma=3_mode=random_messageLen=20_encodeRatio=10.0_topK=1000,2.0,Pass,Pass,log_and_batch_summary,yes,caro/caro_cpp/results/caro_game_codeip_T=0.7_rngS=3627467929_gamma=3_mode=random_messageLen=20_encodeRatio=10.0_topK=1000/caro_game_2.0/DTResults/out_20260705_142107/evaluation.log
codeip,caro,cpp,,caro_game_codeip_T=0.7_rngS=3627467929_gamma=3_mode=random_messageLen=20_encodeRatio=10.0_topK=1000,2.1,BE,BE,log_and_batch_summary,yes,caro/caro_cpp/results/caro_game_codeip_T=0.7_rngS=3627467929_gamma=3_mode=random_messageLen=20_encodeRatio=10.0_topK=1000/caro_game_2.1/DTResults/out_20260705_142338/evaluation.log
codeip,caro,cpp,,caro_game_codeip_T=0.7_rngS=3627467929_gamma=3_mode=random_messageLen=20_encodeRatio=10.0_topK=1000,2.2,Pass,Pass,log_and_batch_summary,yes,caro/caro_cpp/results/caro_game_codeip_T=0.7_rngS=3627467929_gamma=3_mode=random_messageLen=20_encodeRatio=10.0_topK=1000/caro_game_2.2/DTResults/out_20260705_142718/evaluation.log
codeip,caro,cpp,,caro_game_codeip_T=0.7_rngS=3627467929_gamma=3_mode=random_messageLen=20_encodeRatio=10.0_topK=1000,2.3,BE,BE,log_and_batch_summary,yes,caro/caro_cpp/results/caro_game_codeip_T=0.7_rngS=3627467929_gamma=3_mode=random_messageLen=20_encodeRatio=10.0_topK=1000/caro_game_2.3/DTResults/out_20260705_143022/evaluation.log
codeip,caro,cpp,,caro_game_codeip_T=0.7_rngS=3627467929_gamma=3_mode=random_messageLen=20_encodeRatio=10.0_topK=1000,2.4,BE,BE,log_and_batch_summary,yes,caro/caro_cpp/results/caro_game_codeip_T=0.7_rngS=3627467929_gamma=3_mode=random_messageLen=20_encodeRatio=10.0_topK=1000/caro_game_2.4/DTResults/out_20260705_143248/evaluation.log
